read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
23d6dd5a-1c41-47a4-8f68-4035449a8dcc,875,2023-05-08T17:31:23.611556+01:00,unclassified,?,11923,0,0,383,396,?
f44a48d3-cb4e-457e-9a14-9aedc7f5233b,469,2023-05-08T17:31:33.611556+01:00,unclassified,rabv_ea,11923,9851,10247,385,391,RABV_EA
24688eb4-2da1-4f71-9aad-07b6cf4b40af,467,2023-05-08T17:31:49.611556+01:00,unclassified,rabv_ea,11923,3062,3459,372,390,RABV_EA
f1354f70-61a1-49da-8704-9a6abbc351ca,1653,2023-05-08T17:31:05.611556+01:00,unclassified,?,11923,0,0,374,388,?
ee7af2d8-bbbc-4d48-9929-ce18c52d9cc2,497,2023-05-08T17:31:24.611556+01:00,unclassified,rabv_ea,11923,11094,11486,337,360,RABV_EA
aadd26b3-071c-46cc-8e51-7fa83b6bee53,473,2023-05-08T17:31:07.611556+01:00,unclassified,rabv_ea,11923,4626,5036,384,395,RABV_EA
15b237fb-75c6-4271-a231-6ac25e4c916b,716,2023-05-08T17:31:07.611556+01:00,unclassified,?,11923,0,0,337,380,?
9c092674-ab89-464f-a6d3-7dd2d575e081,421,2023-05-08T17:30:49.611556+01:00,unclassified,rabv_ea,11923,319,688,330,349,RABV_EA
b27d289d-1e96-4bc9-8e9a-347752ef864a,476,2023-05-08T17:30:50.611556+01:00,unclassified,rabv_ea,11923,9851,10246,363,384,RABV_EA
6fae5bc9-f045-43d3-ab5a-f9914a004ca8,840,2023-05-08T17:31:23.611556+01:00,unclassified,?,11923,0,0,372,390,?
e0342510-28b9-4bcc-a359-c99c50148863,1118,2023-05-08T17:31:22.611556+01:00,unclassified,?,11923,0,0,360,375,?
52fd69f6-9268-484c-9786-ab23de4d3bb2,851,2023-05-08T17:31:04.611556+01:00,unclassified,?,11923,0,0,358,379,?
6c9cabcf-8223-4d52-b0b3-65a3f0384ea1,484,2023-05-08T17:31:15.611556+01:00,unclassified,rabv_ea,11923,10167,10556,366,383,RABV_EA
75129a0b-8599-403c-9010-caff0538cb83,1733,2023-05-08T17:31:02.611556+01:00,unclassified,?,11923,0,0,383,393,?
df9dfc28-6a6f-47ff-b73c-c9cfdb55c47b,867,2023-05-08T17:31:13.611556+01:00,unclassified,?,11923,0,0,374,393,?
40aeb98b-2cca-4111-a589-b2837a4b7521,907,2023-05-08T17:31:50.611556+01:00,unclassified,?,11923,0,0,384,400,?
bdb245ee-57d6-4422-937b-fd9a1ab67175,1174,2023-05-08T17:31:33.611556+01:00,unclassified,?,11923,0,0,382,392,?
a8b22b96-9444-46b4-8cfe-c03b96863159,1648,2023-05-08T17:31:51.611556+01:00,unclassified,?,11923,0,0,366,384,?
342c6214-7209-48e4-8278-c765e3abc2a4,443,2023-05-08T17:30:48.611556+01:00,unclassified,rabv_ea,11923,9707,9940,207,217,RABV_EA
1feb2218-e06c-49ee-9342-a10104c80ba2,516,2023-05-08T17:30:48.611556+01:00,unclassified,rabv_ea,11923,7703,8081,364,368,RABV_EA
24bb8276-5408-4363-b663-ea4e21387ed7,456,2023-05-08T17:31:05.611556+01:00,unclassified,rabv_ea,11923,1567,1958,372,374,RABV_EA
b029fba7-a09a-476e-991b-4c2d1c575e62,461,2023-05-08T17:30:48.611556+01:00,unclassified,rabv_ea,11923,10177,10570,340,370,RABV_EA
906fafe8-db76-4f25-baf4-f2b4c630d065,524,2023-05-08T17:31:25.611556+01:00,unclassified,rabv_ea,11923,10178,10564,335,361,RABV_EA
d124bc4a-22d6-4570-b7a3-9b29aed26e76,493,2023-05-08T17:31:35.611556+01:00,unclassified,rabv_ea,11923,10165,10562,354,384,RABV_EA
834ffe98-f4a3-477c-92e5-4bbeb2f22981,426,2023-05-08T17:31:54.611556+01:00,unclassified,*,0,0,0,0,0,*
a3e71b71-ed6a-4c35-9213-1c548679f481,477,2023-05-08T17:31:25.611556+01:00,unclassified,rabv_ea,11923,6436,6837,374,390,RABV_EA
41998826-9aef-4b12-8f97-3d151f72d668,554,2023-05-08T17:31:23.611556+01:00,unclassified,rabv_ea,11923,7695,8078,343,367,RABV_EA
d03dfe1b-e9c7-4995-8df9-0aeb53c76830,466,2023-05-08T17:31:24.611556+01:00,unclassified,rabv_ea,11923,5210,5597,366,378,RABV_EA
a16075f6-83ca-48da-b221-4745a228a767,463,2023-05-08T17:31:50.611556+01:00,unclassified,rabv_ea,11923,8929,9315,359,374,RABV_EA
e2b2136f-3df9-4484-911e-2b7f389a83c6,861,2023-05-08T17:31:51.611556+01:00,unclassified,?,11923,0,0,381,384,?
ac401ed6-67ba-465b-b078-4e8f3162079b,1250,2023-05-08T17:31:40.611556+01:00,unclassified,?,11923,0,0,354,381,?
268ca448-7029-4972-9a9a-6a4bd0cfad9e,637,2023-05-08T17:31:36.611556+01:00,unclassified,rabv_ea,11923,1564,1955,352,377,RABV_EA
4367f930-2a73-4c34-83d7-6534c384f970,356,2023-05-08T17:31:23.611556+01:00,unclassified,rabv_ea,11923,11403,11494,88,89,RABV_EA
afaac9f9-4e4d-425e-882c-5999b5615497,863,2023-05-08T17:31:52.611556+01:00,unclassified,?,11923,0,0,362,385,?
720c2ff0-732c-4a18-a899-0e1c69cbc91a,792,2023-05-08T17:31:04.611556+01:00,unclassified,?,11923,0,0,351,372,?
0bf22cc9-cddf-4eed-99a1-bf69ed9e4aef,437,2023-05-08T17:31:48.611556+01:00,unclassified,rabv_ea,11923,11111,11492,342,367,RABV_EA
99068644-6a5f-4b92-81f7-994a2bb728e6,461,2023-05-08T17:31:05.611556+01:00,unclassified,rabv_ea,11923,6425,6820,380,387,RABV_EA
bf673210-a043-4f20-bbc4-68445423304a,868,2023-05-08T17:31:36.611556+01:00,unclassified,?,11923,0,0,374,381,?
45387f70-858b-4d56-9a12-dd6d8f04b7ad,454,2023-05-08T17:31:21.611556+01:00,unclassified,rabv_ea,11923,11407,11796,361,377,RABV_EA
5d87df2d-fc25-4914-b29b-4a66e4d6a5a8,513,2023-05-08T17:31:24.611556+01:00,unclassified,rabv_ea,11923,10170,10558,369,377,RABV_EA
445b8b45-f3f7-4ff2-9bdf-34723742b96c,353,2023-05-08T17:32:02.611556+01:00,unclassified,rabv_ea,11923,9219,9325,102,104,RABV_EA
bd710346-a2a0-4c0a-81f9-eedefe42fc1b,549,2023-05-08T17:31:05.611556+01:00,unclassified,rabv_ea,11923,5196,5609,368,394,RABV_EA
577bcdd9-c6b7-4935-9387-8ecfbd5413c5,442,2023-05-08T17:32:00.611556+01:00,unclassified,rabv_ea,11923,7714,8081,332,353,RABV_EA
dbd584fa-8fa1-4e7d-9538-46947d775edd,718,2023-05-08T17:32:02.611556+01:00,unclassified,rabv_ea,11923,9851,10262,384,394,RABV_EA
00ea9b81-525d-44f4-95b8-6e3b36d3f8ee,1234,2023-05-08T17:31:31.611556+01:00,unclassified,?,11923,0,0,394,403,?
d582f100-877e-41cf-b137-5c4d0ce5aa84,317,2023-05-08T17:31:24.611556+01:00,unclassified,rabv_ea,11923,3062,3260,181,191,RABV_EA
adcd07a4-f254-4e76-8a21-4e13594a2479,475,2023-05-08T17:32:01.611556+01:00,unclassified,rabv_ea,11923,9851,10247,385,392,RABV_EA
298f62fd-10f0-4849-97e3-7551f62d0779,848,2023-05-08T17:31:53.611556+01:00,unclassified,?,11923,0,0,360,388,?
218c9ea2-f004-4a61-a93d-ca27caf2efbe,1071,2023-05-08T17:31:23.611556+01:00,unclassified,?,11923,0,0,386,400,?
3d25076e-fe56-45d1-91da-ebb808365809,734,2023-05-08T17:31:20.611556+01:00,unclassified,?,11923,0,0,364,373,?
a22aa490-a360-4faa-b217-f3fa8d7d89fd,465,2023-05-08T17:31:55.611556+01:00,unclassified,rabv_ea,11923,3399,3794,376,386,RABV_EA
7c855f27-8f9b-4536-85c0-3a470d98be1a,1269,2023-05-08T17:31:29.611556+01:00,unclassified,?,11923,0,0,390,400,?
773ef92d-a2f7-48f8-9c64-bc73561ee927,1297,2023-05-08T17:32:15.611556+01:00,unclassified,?,11923,0,0,755,770,?
059aef22-973f-4dba-8868-d0167f51a7c7,740,2023-05-08T17:31:33.611556+01:00,unclassified,rabv_ea,11923,1566,1958,386,389,RABV_EA
ddc497ad-f4e5-497c-80a7-e5bcdb3c39ae,906,2023-05-08T17:31:52.611556+01:00,unclassified,?,11923,0,0,357,385,?
7413e632-00c7-4340-a519-6891f6efeaee,321,2023-05-08T17:32:19.611556+01:00,unclassified,rabv_ea,11923,4667,4832,152,162,RABV_EA
0e556e19-6d35-4a92-b5a2-556cd785b093,252,2023-05-08T17:32:19.611556+01:00,unclassified,*,0,0,0,0,0,*
4479059d-7589-425d-ac79-01b70674c76e,924,2023-05-08T17:31:07.611556+01:00,unclassified,?,11923,0,0,339,354,?
aeba39bc-1330-46a1-814a-6a9c58548c82,463,2023-05-08T17:31:52.611556+01:00,unclassified,rabv_ea,11923,5217,5608,372,382,RABV_EA
61026000-c9ea-4d14-88c1-a4e34bf22f8f,443,2023-05-08T17:32:09.611556+01:00,unclassified,rabv_ea,11923,7702,8076,363,369,RABV_EA
ded48c66-a59c-4b1e-9874-adb51a83e069,522,2023-05-08T17:31:23.611556+01:00,unclassified,rabv_ea,11923,10164,10575,374,401,RABV_EA
