read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
b4c65a80-46b2-47dd-908d-0ac5edd32972,434,2023-05-08T19:49:11.611556+01:00,unclassified,rabv_ea,11923,4894,5282,336,361,RABV_EA
d729c3f6-5e00-416a-a4d8-5ef842141528,1272,2023-05-08T19:50:39.611556+01:00,unclassified,rabv_ea,11923,1879,3133,980,1112,RABV_EA
5133db93-0e8a-41ca-9d90-1eef341367b6,2324,2023-05-08T19:50:38.611556+01:00,unclassified,?,11923,0,0,392,404,?
bb7f8cea-f519-4023-b026-00b6c2b30a43,1245,2023-05-08T19:50:38.611556+01:00,unclassified,?,11923,0,0,360,385,?
fc936d80-1904-466f-ae29-7c1c3d553246,1671,2023-05-08T19:49:13.611556+01:00,unclassified,?,11923,0,0,384,405,?
028bd19e-da37-4531-87b9-220be7324cb6,467,2023-05-08T19:50:36.611556+01:00,unclassified,rabv_ea,11923,2735,3135,358,380,RABV_EA
b348fd2c-9041-45cc-8243-928769e38d52,1694,2023-05-08T19:49:12.611556+01:00,unclassified,rabv_ea,11923,11097,11494,371,392,RABV_EA
b5595987-08d9-4747-880a-d47b83371f9b,879,2023-05-08T19:49:13.611556+01:00,unclassified,?,11923,0,0,379,387,?
33071154-a3d5-485f-bc10-8cb7f343832b,934,2023-05-08T19:50:36.611556+01:00,unclassified,?,11923,0,0,362,385,?
6aa74c2d-2308-42dd-9f4d-0cebb8e7d5a0,607,2023-05-08T19:49:06.611556+01:00,unclassified,rabv_ea,11923,7715,7940,196,212,RABV_EA
22432e68-e99a-4bf3-b602-591e1bd388e1,451,2023-05-08T19:49:07.611556+01:00,unclassified,rabv_ea,11923,8941,9325,352,376,RABV_EA
6da353b9-ac77-4990-97c0-640f4487b2d3,1266,2023-05-08T19:49:02.611556+01:00,unclassified,?,11923,0,0,374,383,?
f0c14570-c79e-4b94-9a17-b7035f5b0eac,933,2023-05-08T19:49:06.611556+01:00,unclassified,?,11923,0,0,396,401,?
19db3ef2-ba00-4a64-bb73-48f0e76f5625,348,2023-05-08T19:49:03.611556+01:00,unclassified,rabv_ea,11923,4187,4422,226,232,RABV_EA
045bb2b9-a2b8-4346-be43-dce0ba1bcec7,432,2023-05-08T19:49:05.611556+01:00,unclassified,rabv_ea,11923,319,695,329,354,RABV_EA
96edc9db-b7e7-4f71-aef1-8434d03fca51,469,2023-05-08T19:49:06.611556+01:00,unclassified,rabv_ea,11923,9851,10248,375,390,RABV_EA
83d8dfcb-3f1f-432a-849c-2a314a998d80,423,2023-05-08T19:49:14.611556+01:00,unclassified,rabv_ea,11923,6464,6824,314,333,RABV_EA
a202ff06-cc10-45c5-bbdf-acadcef1a975,996,2023-05-08T19:49:04.611556+01:00,unclassified,?,11923,0,0,360,387,?
3cec0e2e-d851-4ad6-b134-f9ae21b62437,1858,2023-05-08T19:50:32.611556+01:00,unclassified,?,11923,0,0,369,394,?
13b9fb0d-c705-47f4-8037-983e177768e4,850,2023-05-08T19:50:37.611556+01:00,unclassified,?,11923,0,0,332,364,?
c7187edd-f3e2-4c5d-aecb-77c591e5e0c4,856,2023-05-08T19:50:38.611556+01:00,unclassified,?,11923,0,0,378,395,?
8d48a553-1bee-481a-91ed-e9151940c9fe,450,2023-05-08T19:49:04.611556+01:00,unclassified,rabv_ea,11923,5221,5604,354,366,RABV_EA
0c589cb0-aa67-41cf-8d1a-4ae500e08508,819,2023-05-08T19:50:31.611556+01:00,unclassified,?,11923,0,0,343,358,?
720e1e35-0f32-42ca-8c82-e9b35dc73cc8,438,2023-05-08T19:50:34.611556+01:00,unclassified,rabv_ea,11923,5836,6211,335,350,RABV_EA
4bff185c-b0c1-428d-a388-59bc0051c1a2,1573,2023-05-08T19:48:54.611556+01:00,unclassified,rabv_ea,11923,1551,1960,369,390,RABV_EA
54f72640-a566-4fd4-97bc-79bf68e84bd6,1250,2023-05-08T19:50:29.611556+01:00,unclassified,?,11923,0,0,379,390,?
aa704a4e-0c6b-4c24-a73e-21b4b898a14d,2623,2023-05-08T19:50:29.611556+01:00,unclassified,?,11923,0,0,381,393,?
4850e57c-46f1-4547-bac7-cb3fe3920256,866,2023-05-08T19:48:56.611556+01:00,unclassified,?,11923,0,0,389,396,?
64a3a152-40fe-4ccf-86a5-250aec8bb0f9,848,2023-05-08T19:48:55.611556+01:00,unclassified,?,11923,0,0,359,373,?
bd6c9b72-8747-4a1c-aab3-882281844cf3,1845,2023-05-08T19:49:03.611556+01:00,unclassified,?,11923,0,0,384,403,?
19b44d2d-333f-4b03-88f3-9badca661080,450,2023-05-08T19:49:02.611556+01:00,unclassified,rabv_ea,11923,6424,6814,349,375,RABV_EA
7c912233-d58d-4c76-a3fd-41a67024fba3,1326,2023-05-08T19:50:29.611556+01:00,unclassified,?,11923,0,0,370,390,?
86918b25-43f8-49aa-866b-1b5a7928557f,462,2023-05-08T19:49:01.611556+01:00,unclassified,rabv_ea,11923,3062,3458,360,386,RABV_EA
a7cc8194-0ee8-4a98-9bac-87d98feaacc4,391,2023-05-08T19:49:01.611556+01:00,unclassified,rabv_ea,11923,3077,3389,295,307,RABV_EA
c05fb494-251e-4a92-ac65-4dcdf0449a40,458,2023-05-08T19:50:21.611556+01:00,unclassified,rabv_ea,11923,9857,10246,352,370,RABV_EA
3e784a20-d894-4335-981d-278582f11e78,850,2023-05-08T19:48:53.611556+01:00,unclassified,?,11923,0,0,357,369,?
33dcfd98-e8c6-48df-b31f-4afdc9d992d9,513,2023-05-08T19:50:24.611556+01:00,unclassified,rabv_ea,11923,10169,10576,357,382,RABV_EA
d4f7bcbc-75f2-46ff-836e-05c974444fd7,1111,2023-05-08T19:50:28.611556+01:00,unclassified,?,11923,0,0,264,277,?
874118a4-5d7a-4385-a15c-d7ca3769d5dc,601,2023-05-08T19:48:56.611556+01:00,unclassified,?,11923,0,0,157,161,?
e5cf80f2-004a-4c66-b56b-1ae5bf472776,436,2023-05-08T19:48:53.611556+01:00,unclassified,rabv_ea,11923,7704,8081,357,368,RABV_EA
0b10d998-1531-4e79-ba38-f648b2c08c49,2074,2023-05-08T19:48:52.611556+01:00,unclassified,?,11923,0,0,362,389,?
b7527fe3-c3f6-4c41-849d-f682536fb8ba,1605,2023-05-08T19:48:51.611556+01:00,unclassified,?,11923,0,0,353,369,?
cd70c969-2e18-4c26-ab0e-c171d9a4881b,448,2023-05-08T19:48:54.611556+01:00,unclassified,rabv_ea,11923,5854,6223,346,356,RABV_EA
967a2f32-fa8e-4986-87dc-fa3a1f3fba62,464,2023-05-08T19:48:56.611556+01:00,unclassified,rabv_ea,11923,1566,1958,358,380,RABV_EA
2a4ceca4-edac-40bb-b1b5-b553bfbf162f,879,2023-05-08T19:50:04.611556+01:00,unclassified,?,11923,0,0,378,400,?
a15278db-843f-48eb-ae5d-79b5eda028fd,448,2023-05-08T19:48:56.611556+01:00,unclassified,rabv_ea,11923,1551,1935,353,361,RABV_EA
d4b57772-1517-415e-80e2-e96ac9cc89d1,2073,2023-05-08T19:50:04.611556+01:00,unclassified,?,11923,0,0,370,389,?
ef164682-44dd-4ee1-9a95-829f9ca24ba5,502,2023-05-08T19:50:07.611556+01:00,unclassified,rabv_ea,11923,7690,8059,345,357,RABV_EA
d6b0891b-4eb3-4082-8a9f-7d58afc61b4d,304,2023-05-08T19:50:09.611556+01:00,unclassified,rabv_ea,11923,2395,2563,151,164,RABV_EA
2e031636-e6e0-4489-ac7a-a59e6d6dfe4f,855,2023-05-08T19:48:55.611556+01:00,unclassified,?,11923,0,0,374,386,?
f1f439af-0b92-41a0-a755-211ddcd3912c,1321,2023-05-08T19:50:19.611556+01:00,unclassified,?,11923,0,0,368,381,?
2b3d973d-4812-4320-9cfb-6ed8c80b9a34,542,2023-05-08T19:48:58.611556+01:00,unclassified,rabv_ea,11923,3391,3791,383,395,RABV_EA
4c46c608-8b51-418c-8244-5bdf3a401fb6,860,2023-05-08T19:48:46.611556+01:00,unclassified,?,11923,0,0,363,375,?
c768dc39-587c-4ae3-9370-d54afe528c39,1233,2023-05-08T19:48:53.611556+01:00,unclassified,?,11923,0,0,385,387,?
a6b4a11b-8ded-4278-9829-172a54565e74,826,2023-05-08T19:48:44.611556+01:00,unclassified,?,11923,0,0,365,385,?
f4d1bf53-9cb0-443a-9388-381a00b96f9b,470,2023-05-08T19:48:48.611556+01:00,unclassified,rabv_ea,11923,11406,11784,343,369,RABV_EA
e35ad71a-1733-4d85-8112-eda6098699b6,769,2023-05-08T19:50:09.611556+01:00,unclassified,rabv_ea,11923,1619,1955,310,325,RABV_EA
3680f30b-d5d3-4347-ad2a-5a55d2da57e1,859,2023-05-08T19:50:08.611556+01:00,unclassified,?,11923,0,0,376,380,?
1064fc7b-5947-46cc-b507-8f56bad0c412,433,2023-05-08T19:48:56.611556+01:00,unclassified,rabv_ea,11923,3067,3452,330,349,RABV_EA
f04d49a4-f9d7-45c2-bce6-b66d62ca5f2c,1069,2023-05-08T19:50:04.611556+01:00,unclassified,?,11923,0,0,360,380,?
57207dea-9383-42f2-8bed-996b3e32f628,884,2023-05-08T19:50:07.611556+01:00,unclassified,?,11923,0,0,370,381,?
47ff8b98-55be-4835-bbc7-a77b96f3e624,427,2023-05-08T19:50:06.611556+01:00,unclassified,rabv_ea,11923,1553,1940,333,354,RABV_EA
016b1627-3f19-4cac-863c-12b2fb88a172,460,2023-05-08T19:50:08.611556+01:00,unclassified,rabv_ea,11923,3066,3457,356,376,RABV_EA
670078b7-ca89-4d11-99f8-d2255598d5cf,913,2023-05-08T19:48:54.611556+01:00,unclassified,?,11923,0,0,349,364,?
37e7bbfc-a32b-4bf6-acae-01481c51c6ea,454,2023-05-08T19:48:53.611556+01:00,unclassified,rabv_ea,11923,5854,6222,332,353,RABV_EA
9bde4681-61f7-421e-adab-a3d42c2a9683,460,2023-05-08T19:48:47.611556+01:00,unclassified,rabv_ea,11923,2458,2846,356,374,RABV_EA
968f37e9-ab52-4d67-8eb9-d977bd9f81c0,460,2023-05-08T19:48:46.611556+01:00,unclassified,rabv_ea,11923,6436,6828,339,376,RABV_EA
38b1b14b-67b1-49f2-93ed-5507d2e5960b,1348,2023-05-08T19:50:05.611556+01:00,unclassified,?,11923,0,0,383,400,?
5aef34a8-27db-42ea-9536-77828bad29c2,458,2023-05-08T19:50:02.611556+01:00,unclassified,rabv_ea,11923,5212,5608,359,377,RABV_EA
07814b37-9f96-4afb-84de-c2720aec70fd,1614,2023-05-08T19:48:45.611556+01:00,unclassified,?,11923,0,0,370,377,?
7708f5a6-d84a-4752-9684-40884acbe3e6,878,2023-05-08T19:50:00.611556+01:00,unclassified,?,11923,0,0,398,413,?
d78272d9-566b-4672-a08a-3151b81d82ff,869,2023-05-08T19:48:45.611556+01:00,unclassified,?,11923,0,0,364,381,?
82309e03-848c-476a-9f7c-f5d3a05fe047,287,2023-05-08T19:48:49.611556+01:00,unclassified,rabv_ea,11923,9851,10074,201,213,RABV_EA
72ffa49a-cdf9-4ddd-8401-b59b425f9135,432,2023-05-08T19:48:48.611556+01:00,unclassified,rabv_ea,11923,7702,8051,334,341,RABV_EA
9267d35f-f195-46fc-8e1c-ec964d7624a0,826,2023-05-08T19:48:36.611556+01:00,unclassified,?,11923,0,0,370,384,?
038f3cf4-5bf3-4049-938c-e2560bcb9f15,934,2023-05-08T19:48:47.611556+01:00,unclassified,?,11923,0,0,393,402,?
8355e1a6-7be6-4d67-98bd-e0d4275aa7e4,484,2023-05-08T19:48:45.611556+01:00,unclassified,rabv_ea,11923,4626,5046,369,391,RABV_EA
43aa1091-05e0-4bac-89df-c4be1a5ec8a3,454,2023-05-08T19:48:46.611556+01:00,unclassified,rabv_ea,11923,10166,10564,355,381,RABV_EA
da6acbd8-bb88-4e11-ae0a-ffea029ad18d,1789,2023-05-08T19:48:34.611556+01:00,unclassified,?,11923,0,0,371,391,?
a538fbaf-83c1-4ec4-a2f4-208f556e519c,890,2023-05-08T19:48:38.611556+01:00,unclassified,?,11923,0,0,367,387,?
42fbf781-3731-4a13-9156-0047e25bab03,324,2023-05-08T19:50:09.611556+01:00,unclassified,*,0,0,0,0,0,*
cc9a56c4-e7af-4d23-a2f0-0ca14ffc52f4,478,2023-05-08T19:50:09.611556+01:00,unclassified,rabv_ea,11923,6448,6821,343,359,RABV_EA
03edfc1e-7897-4782-bcfd-e93c5f5ada8f,369,2023-05-08T19:48:50.611556+01:00,unclassified,?,11923,0,0,146,152,?
ffb1a496-acaa-4a07-9c2b-62a45f240db5,455,2023-05-08T19:48:48.611556+01:00,unclassified,rabv_ea,11923,7702,8059,326,346,RABV_EA
c3b0254b-2715-44e6-bc6c-0dbd3deefc0e,1288,2023-05-08T19:48:50.611556+01:00,unclassified,rabv_ea,11923,5820,6223,386,394,RABV_EA
3ef4f582-5f3b-477b-b8dc-020800077d12,462,2023-05-08T19:48:46.611556+01:00,unclassified,rabv_ea,11923,5213,5608,368,383,RABV_EA
5131dd79-6ed5-47d0-890c-508ed1def5f7,384,2023-05-08T19:50:01.611556+01:00,unclassified,rabv_ea,11923,6520,6825,286,300,RABV_EA
ece2a250-7b38-4e1a-986d-700872d92a04,844,2023-05-08T19:50:03.611556+01:00,unclassified,?,11923,0,0,377,384,?
616ebe73-d23c-4b4f-84a5-19c165866136,310,2023-05-08T19:48:36.611556+01:00,unclassified,rabv_ea,11923,9111,9310,180,194,RABV_EA
e5630cd8-c11d-42f2-bec4-f8809ffa194d,849,2023-05-08T19:48:46.611556+01:00,unclassified,?,11923,0,0,367,381,?
a2f6e79f-8f97-4443-98f6-52ba3c2cd775,830,2023-05-08T19:48:39.611556+01:00,unclassified,?,11923,0,0,353,364,?
63faca1b-86e2-40cd-9c4d-d1aef4155ada,887,2023-05-08T19:48:45.611556+01:00,unclassified,rabv_ea,11923,328,1324,683,727,RABV_EA
ef1e44e0-0c53-4b24-af06-932ac2e93ca0,886,2023-05-08T19:50:04.611556+01:00,unclassified,rabv_ea,11923,9549,10245,643,674,RABV_EA
de9e49fa-7e68-46db-972d-c623ef9db0ce,469,2023-05-08T19:48:32.611556+01:00,unclassified,rabv_ea,11923,10164,10559,354,381,RABV_EA
7096fb74-2ec4-468c-81a4-29a310ba4fc0,867,2023-05-08T19:48:45.611556+01:00,unclassified,?,11923,0,0,371,398,?
b25c5596-963f-4218-a13d-79e7a211ffbb,872,2023-05-08T19:48:32.611556+01:00,unclassified,?,11923,0,0,377,385,?
d71c39ce-9613-4d45-8ce8-81cd0b93d778,460,2023-05-08T19:48:22.611556+01:00,unclassified,rabv_ea,11923,9851,10247,372,382,RABV_EA
6a8e3fbe-9611-42eb-a161-9eaaab190505,428,2023-05-08T19:48:24.611556+01:00,unclassified,rabv_ea,11923,7704,8081,358,363,RABV_EA
1d7acd36-5327-456e-9f64-3eb2fab81786,2333,2023-05-08T19:48:19.611556+01:00,unclassified,?,11923,0,0,392,404,?
1fb37a76-7ed6-417d-83d2-6137198a8717,842,2023-05-08T19:49:57.611556+01:00,unclassified,?,11923,0,0,372,385,?
110d634b-61eb-450e-924d-a7cf3c7126fa,836,2023-05-08T19:48:31.611556+01:00,unclassified,?,11923,0,0,366,380,?
2689ea6a-efb5-45f4-b154-7a16c3f89fa2,417,2023-05-08T19:48:28.611556+01:00,unclassified,rabv_ea,11923,7694,8061,324,341,RABV_EA
f03daadd-7f8c-4c8c-90f2-86f39ac2788a,1412,2023-05-08T19:49:56.611556+01:00,unclassified,?,11923,0,0,399,413,?
f37aae80-76b6-4df4-aa5e-d214de4451f6,1730,2023-05-08T19:48:32.611556+01:00,unclassified,?,11923,0,0,359,381,?
f143be33-807c-4e9a-8e43-18e9e5da0bf3,542,2023-05-08T19:50:05.611556+01:00,unclassified,rabv_ea,11923,10164,10576,391,402,RABV_EA
1aa2ffa9-fb03-46df-9a78-3e2bb305e720,445,2023-05-08T19:48:44.611556+01:00,unclassified,rabv_ea,11923,11407,11788,338,362,RABV_EA
1406997a-faaf-4f4f-bc39-e5ab55fa4617,2505,2023-05-08T19:48:24.611556+01:00,unclassified,?,11923,0,0,382,386,?
c5ee64ef-e8a9-4034-8c5c-411302ad7340,440,2023-05-08T19:49:59.611556+01:00,unclassified,rabv_ea,11923,3073,3444,320,336,RABV_EA
a334cc0f-483c-41e6-943f-1569c09fe063,256,2023-05-08T19:48:34.611556+01:00,unclassified,rabv_ea,11923,9851,9990,128,132,RABV_EA
3250f736-f7bb-4fda-9bf1-2dd5b58326c4,837,2023-05-08T19:48:17.611556+01:00,unclassified,?,11923,0,0,353,366,?
b3a95566-2db5-4abd-849f-356885b61422,445,2023-05-08T19:48:26.611556+01:00,unclassified,rabv_ea,11923,8940,9315,355,368,RABV_EA
c5446dda-1de7-4112-ad34-50cc171b124f,379,2023-05-08T19:48:28.611556+01:00,unclassified,?,11923,0,0,126,130,?
1c6a434b-214b-418a-a152-7ff987e3f7cb,967,2023-05-08T19:48:28.611556+01:00,unclassified,?,11923,0,0,385,400,?
77c8e956-10a7-4b74-b35a-555a438114ba,401,2023-05-08T19:49:55.611556+01:00,unclassified,rabv_ea,11923,8991,9330,306,327,RABV_EA
ddb8ffb1-5ef1-4876-b341-6e55a6730ea9,821,2023-05-08T19:49:53.611556+01:00,unclassified,?,11923,0,0,369,379,?
