read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
bd8e7e51-8697-4c14-8900-78d334b21efa,915,2023-05-08T16:40:23.611556+01:00,unclassified,?,11923,0,0,337,354,?
3feb47d8-13c7-4437-b990-15340bcd02e9,1606,2023-05-08T16:40:24.611556+01:00,unclassified,?,11923,0,0,371,399,?
4031829c-16af-4481-9af8-bbe541af0140,820,2023-05-08T16:40:23.611556+01:00,unclassified,?,11923,0,0,343,366,?
387070e9-8908-41da-b7c2-9b929260d699,885,2023-05-08T16:40:25.611556+01:00,unclassified,?,11923,0,0,368,386,?
0d0d0f26-cd6c-4d9b-bbfc-d8ee1ce87a6c,319,2023-05-08T16:40:26.611556+01:00,unclassified,rabv_ea,11923,3062,3283,209,219,RABV_EA
56c90118-5925-432c-8b24-3632944b8e7c,453,2023-05-08T16:40:24.611556+01:00,unclassified,rabv_ea,11923,9851,10247,378,383,RABV_EA
6dd1e6f6-664a-4ebf-b407-b430b26e096d,453,2023-05-08T16:40:25.611556+01:00,unclassified,rabv_ea,11923,9549,9940,348,373,RABV_EA
8be80106-6e43-4faa-a714-899202e1e25c,500,2023-05-08T16:40:25.611556+01:00,unclassified,rabv_ea,11923,4629,5054,369,391,RABV_EA
df9d8c1b-6945-4fb1-9554-d449497ca199,741,2023-05-08T16:40:23.611556+01:00,unclassified,rabv_ea,11923,9848,10261,376,398,RABV_EA
bd78e28f-71ab-4936-abd7-803ece1a1079,455,2023-05-08T16:40:23.611556+01:00,unclassified,rabv_ea,11923,4637,5037,352,376,RABV_EA
0fbaf8bd-00dd-47a7-87d6-ebdc6d9c0ccb,1262,2023-05-08T16:40:23.611556+01:00,unclassified,?,11923,0,0,385,398,?
e912c87a-d53e-4b9a-9711-5caea8f1758a,829,2023-05-08T16:40:23.611556+01:00,unclassified,?,11923,0,0,347,354,?
f905840e-007f-4c5e-9183-df3dfe34415e,1272,2023-05-08T16:40:24.611556+01:00,unclassified,?,11923,0,0,354,363,?
6eb56d53-8008-46d7-a28f-3c4be42859fd,415,2023-05-08T16:40:25.611556+01:00,unclassified,rabv_ea,11923,9562,9940,339,347,RABV_EA
58e8aeba-ef0c-42bc-a588-00a5e35a208d,443,2023-05-08T16:40:31.611556+01:00,unclassified,rabv_ea,11923,630,1027,343,370,RABV_EA
22ce42a3-13f5-4515-8ca2-53d4c84b2836,778,2023-05-08T16:40:28.611556+01:00,unclassified,?,11923,0,0,340,367,?
cfd88f1f-db16-4b37-a91d-844e03649da8,897,2023-05-08T16:40:27.611556+01:00,unclassified,?,11923,0,0,366,386,?
80ee7cba-1e83-4a1e-9343-93e02139b3e1,553,2023-05-08T16:40:31.611556+01:00,unclassified,rabv_ea,11923,5821,6223,376,384,RABV_EA
a78a7343-0d7a-4dee-8d97-3402119be7c2,419,2023-05-08T16:40:30.611556+01:00,unclassified,rabv_ea,11923,319,686,322,343,RABV_EA
2e54f498-35c4-4bbc-afbc-3aa77ae0dbf9,879,2023-05-08T16:40:30.611556+01:00,unclassified,?,11923,0,0,367,409,?
4a66fb8e-790e-4659-8441-10db9b107ffc,462,2023-05-08T16:40:28.611556+01:00,unclassified,rabv_ea,11923,10164,10570,324,362,RABV_EA
9da938fc-e978-44bf-bd38-e09527b8ddbb,488,2023-05-08T16:40:28.611556+01:00,unclassified,rabv_ea,11923,10164,10561,352,372,RABV_EA
ed781be3-7b90-4963-9100-0276da3b0d5d,278,2023-05-08T16:40:30.611556+01:00,unclassified,*,0,0,0,0,0,*
99b85645-1970-411d-ab2b-5b1e903cf1f2,474,2023-05-08T16:40:27.611556+01:00,unclassified,rabv_ea,11923,10164,10579,342,375,RABV_EA
