read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
c786bded-063b-4d0f-b7ec-ced6b67cefb8,438,2023-05-08T18:32:05.611556+01:00,unclassified,rabv_ea,11923,5196,5592,345,366,RABV_EA
fe16ff84-9e2d-446d-91ef-3c36d355272d,517,2023-05-08T18:32:07.611556+01:00,unclassified,rabv_ea,11923,6424,6820,372,379,RABV_EA
3ea9c3bc-a47f-4835-a6dd-abe48fc8490a,688,2023-05-08T18:32:24.611556+01:00,unclassified,rabv_ea,11923,718,1910,634,652,RABV_EA
09c23ec7-cac3-4929-a26b-af66d278986a,834,2023-05-08T18:32:32.611556+01:00,unclassified,rabv_ea,11923,9552,10260,625,667,RABV_EA
5457d364-604f-419a-9829-d806144cc4be,503,2023-05-08T18:32:06.611556+01:00,unclassified,rabv_ea,11923,1555,1958,373,394,RABV_EA
fc1c55e7-7516-48fb-885f-24c23819993f,1318,2023-05-08T18:32:15.611556+01:00,unclassified,?,11923,0,0,394,409,?
0515ce8d-0071-4aa7-a03f-9dc129a8bee8,465,2023-05-08T18:32:10.611556+01:00,unclassified,rabv_ea,11923,4626,5037,381,396,RABV_EA
ccf9c9a0-1dd4-44c3-9fe8-72e978f4bb4a,844,2023-05-08T18:32:32.611556+01:00,unclassified,?,11923,0,0,356,380,?
71b6a990-c44b-4e1d-a155-277baae7a758,854,2023-05-08T18:32:04.611556+01:00,unclassified,?,11923,0,0,366,384,?
87addb11-078d-4459-bf16-0e8f93112d7c,458,2023-05-08T18:32:39.611556+01:00,unclassified,rabv_ea,11923,3383,3778,378,391,RABV_EA
e59ec15b-486b-4b9b-a768-2d7422eefad6,869,2023-05-08T18:32:21.611556+01:00,unclassified,?,11923,0,0,379,395,?
0dffa5ab-e921-4459-9d41-603ce4dda4fa,492,2023-05-08T18:32:35.611556+01:00,unclassified,rabv_ea,11923,7690,8080,341,372,RABV_EA
ec203af0-6036-4ab7-a15c-c6ac6ac15a68,1020,2023-05-08T18:32:20.611556+01:00,unclassified,?,11923,0,0,370,388,?
dc517012-4c55-4056-9fa4-649a1f8c6fee,382,2023-05-08T18:32:35.611556+01:00,unclassified,rabv_ea,11923,5197,5500,267,284,RABV_EA
4d76a200-cd48-496a-941c-49f8ffacc2cb,747,2023-05-08T18:32:38.611556+01:00,unclassified,?,11923,0,0,371,377,?
d83ae287-c4a4-41e6-8219-fcce7dbddc91,839,2023-05-08T18:32:20.611556+01:00,unclassified,?,11923,0,0,347,369,?
1e6abda5-8b49-448a-a193-10925f62a4c6,536,2023-05-08T18:32:08.611556+01:00,unclassified,rabv_ea,11923,10164,10576,398,404,RABV_EA
afe561e9-96e7-489e-9769-c2c68641c784,907,2023-05-08T18:32:14.611556+01:00,unclassified,?,11923,0,0,376,384,?
d5559070-2425-458a-a362-5a2ab5c50456,823,2023-05-08T18:32:15.611556+01:00,unclassified,?,11923,0,0,356,365,?
aae40572-e005-4b9f-8217-c87d7f51f403,1565,2023-05-08T18:32:17.611556+01:00,unclassified,?,11923,0,0,379,386,?
d3c9a770-d256-4699-bf4a-5e24b35d9a32,1269,2023-05-08T18:32:22.611556+01:00,unclassified,?,11923,0,0,373,411,?
