read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
acc5d84d-a121-48b5-9183-4e33a3125622,1665,2023-05-08T19:50:05.611556+01:00,barcode04,?,11923,0,0,395,405,?
3317cd7e-1b46-4842-9ea6-091afee7ff3b,350,2023-05-08T19:51:15.611556+01:00,barcode04,rabv_ea,11923,5744,5899,142,148,RABV_EA
c50fc853-3615-43f1-b21e-eb803e61c315,465,2023-05-08T19:51:16.611556+01:00,barcode04,rabv_ea,11923,10164,10562,365,390,RABV_EA
900002cb-ffa2-4417-b39f-4c03f65f3133,463,2023-05-08T19:49:58.611556+01:00,barcode04,rabv_ea,11923,3072,3459,336,364,RABV_EA
56b8cd0f-0c60-46ac-9e77-38ce93e2d88c,937,2023-05-08T19:49:45.611556+01:00,barcode04,?,11923,0,0,374,392,?
3adff99a-ccbe-4183-a458-f456e792a799,467,2023-05-08T19:49:44.611556+01:00,barcode04,rabv_ea,11923,1864,2215,329,342,RABV_EA
8e2e3e0f-4c5a-4285-aceb-c809d85d5a20,769,2023-05-08T19:49:59.611556+01:00,barcode04,?,11923,0,0,352,373,?
2f8df11a-c576-4e20-aaa4-e149617ef09e,1285,2023-05-08T19:49:38.611556+01:00,barcode04,?,11923,0,0,371,395,?
7a2dba6c-a849-42f3-86b7-e1c89130fe1d,466,2023-05-08T19:50:06.611556+01:00,barcode04,rabv_ea,11923,8940,9325,363,381,RABV_EA
cd9172d6-09af-4e71-bb77-89d9ea9294e6,383,2023-05-08T19:49:46.611556+01:00,barcode04,rabv_ea,11923,1864,2197,296,317,RABV_EA
83d7a91e-f5fa-4e68-a01d-762ccfed453a,539,2023-05-08T19:51:15.611556+01:00,barcode04,rabv_ea,11923,10172,10576,348,381,RABV_EA
4aacd5fa-d7ba-4755-9fbb-e22d15dac074,1327,2023-05-08T19:51:15.611556+01:00,barcode04,?,11923,0,0,367,385,?
1dd9aa7b-fd75-48e5-af5d-2e2d10fe1f4a,441,2023-05-08T19:49:42.611556+01:00,barcode04,rabv_ea,11923,1864,2247,352,370,RABV_EA
35c69837-24a6-4a25-9bb1-bc9eb957a2c6,1291,2023-05-08T19:51:15.611556+01:00,barcode04,?,11923,0,0,374,383,?
81249f92-d4e2-4441-8dcf-2166109a3a32,736,2023-05-08T19:49:52.611556+01:00,barcode04,?,11923,0,0,339,364,?
b2b816d6-276d-4e0b-bb63-54278427ae7c,449,2023-05-08T19:49:44.611556+01:00,barcode04,rabv_ea,11923,1567,1958,341,375,RABV_EA
d93c3a92-be61-424b-8abc-cefca8a1ba52,520,2023-05-08T19:49:41.611556+01:00,barcode04,rabv_ea,11923,11096,11494,373,392,RABV_EA
a579ac3e-e1e3-45cb-bdff-96d46bf3d1ad,687,2023-05-08T19:49:55.611556+01:00,barcode04,?,11923,0,0,346,352,?
1a173a5f-d611-403a-ae4d-0aaee558de8e,281,2023-05-08T19:49:47.611556+01:00,barcode04,rabv_ea,11923,9228,9325,93,95,RABV_EA
29330f53-c156-4f81-8873-e7946233120a,939,2023-05-08T19:49:53.611556+01:00,barcode04,?,11923,0,0,389,403,?
468bd1fa-0e93-4587-9ea7-08ee240bed7d,457,2023-05-08T19:51:01.611556+01:00,barcode04,rabv_ea,11923,9552,9939,351,373,RABV_EA
7db9ef3f-9534-4811-a717-464e74a6d21d,458,2023-05-08T19:51:15.611556+01:00,barcode04,rabv_ea,11923,6437,6826,371,384,RABV_EA
281216f2-990b-41dc-b919-1a6dd57866db,507,2023-05-08T19:51:00.611556+01:00,barcode04,rabv_ea,11923,57,454,374,387,RABV_EA
2951f268-bcc7-43d5-b86a-3378e1a2f5d6,454,2023-05-08T19:51:00.611556+01:00,barcode04,rabv_ea,11923,6424,6821,359,378,RABV_EA
caaf676f-2c75-4cd1-a97d-71b0a456c1d9,480,2023-05-08T19:50:59.611556+01:00,barcode04,*,0,0,0,0,0,*
705dd307-1f18-4dd8-8584-fb1beb326d73,856,2023-05-08T19:50:59.611556+01:00,barcode04,?,11923,0,0,369,383,?
baa4955c-d7ff-4982-88ad-2f6df559b6a0,445,2023-05-08T19:49:35.611556+01:00,barcode04,rabv_ea,11923,1677,1958,261,271,RABV_EA
c67c23f0-cfbb-4017-a12d-a1ee909bb5ff,517,2023-05-08T19:49:36.611556+01:00,barcode04,rabv_ea,11923,1553,1958,377,392,RABV_EA
d32cae70-df2e-485d-8f1d-6b6f43c323be,1019,2023-05-08T19:49:37.611556+01:00,barcode04,?,11923,0,0,322,354,?
927401d7-a4c8-4762-a661-8959167f673a,831,2023-05-08T19:49:37.611556+01:00,barcode04,?,11923,0,0,371,387,?
1c42d6f0-0736-4d20-86a0-890e1cf67a57,448,2023-05-08T19:49:39.611556+01:00,barcode04,rabv_ea,11923,5212,5608,346,379,RABV_EA
