read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
66f5954d-4b96-450a-a666-edcdb6e4f250,930,2023-05-09T01:46:03.611556+01:00,barcode08,?,11923,0,0,369,387,?
1252fcf8-4656-4714-9981-af5f25851886,425,2023-05-09T01:46:10.611556+01:00,barcode08,rabv_ea,11923,1895,2264,329,348,RABV_EA
f32ed4f7-25f2-4fc6-a156-5e05b8e34d6b,1002,2023-05-09T01:45:53.611556+01:00,barcode08,?,11923,0,0,369,391,?
b2edd859-a7e9-4c7c-ba57-e9d132acde9c,465,2023-05-09T01:45:56.611556+01:00,barcode08,rabv_ea,11923,4627,5036,374,398,RABV_EA
6d0584de-4c15-41df-8262-b39c37a3c168,901,2023-05-09T01:46:09.611556+01:00,barcode08,rabv_ea,11923,11096,11796,670,693,RABV_EA
6e98e4ab-0769-46ae-9e3a-38c91169cdf5,887,2023-05-09T01:45:42.611556+01:00,barcode08,?,11923,0,0,380,399,?
077067ed-e356-4a4d-bcb1-fd981e6b5ce2,478,2023-05-09T01:45:54.611556+01:00,barcode08,rabv_ea,11923,10181,10561,352,376,RABV_EA
9710a9a2-b9e7-4fa0-aa0e-75587a40ee27,1560,2023-05-09T01:46:05.611556+01:00,barcode08,?,11923,0,0,388,400,?
a4564f3e-e682-4f3a-9f0e-175163af3e7d,849,2023-05-09T01:45:53.611556+01:00,barcode08,?,11923,0,0,355,373,?
cc8472fd-e312-41e3-bdef-3007212e4ad3,830,2023-05-09T01:46:09.611556+01:00,barcode08,?,11923,0,0,385,406,?
53a8c4a6-e96b-463a-afda-fd9ab8ee0286,464,2023-05-09T01:45:44.611556+01:00,barcode08,rabv_ea,11923,9851,10248,373,384,RABV_EA
4ac37dbb-4588-416f-b5d5-c94538ef8ade,461,2023-05-09T01:46:08.611556+01:00,barcode08,rabv_ea,11923,6424,6808,362,375,RABV_EA
91ead030-45f5-4087-b94b-59ea27ebfed0,456,2023-05-09T01:46:07.611556+01:00,barcode08,rabv_ea,11923,6437,6827,362,376,RABV_EA
5cd9bb15-e137-45b6-8257-220362aa6baf,853,2023-05-09T01:45:55.611556+01:00,barcode08,?,11923,0,0,372,388,?
bb5f460f-db0d-4200-8b34-6bdfe46dd727,488,2023-05-09T01:46:37.611556+01:00,barcode08,rabv_ea,11923,2733,3137,381,398,RABV_EA
704aaac6-a2ac-4fb0-a6f3-f8d5ccfceec5,686,2023-05-09T01:46:05.611556+01:00,barcode08,rabv_ea,11923,10164,10573,375,402,RABV_EA
753f949c-a175-4e0d-81b2-f407b99dd7e9,547,2023-05-09T01:45:51.611556+01:00,barcode08,*,0,0,0,0,0,*
50e43d40-0bb3-4a4a-97f1-948d6eb14fe3,460,2023-05-09T01:45:48.611556+01:00,barcode08,rabv_ea,11923,3391,3774,337,361,RABV_EA
3d382433-5157-4eb5-a181-d46972755974,444,2023-05-09T01:46:35.611556+01:00,barcode08,rabv_ea,11923,1864,2248,347,363,RABV_EA
3a4f27a8-4803-48ab-bb71-e05d613cc0d2,899,2023-05-09T01:25:00.611556+01:00,barcode08,?,11923,0,0,369,387,?
07724071-1c03-4152-b4d8-f34d060e5f59,475,2023-05-09T01:45:47.611556+01:00,barcode08,rabv_ea,11923,9536,9940,384,399,RABV_EA
15e4e758-3a62-4840-b26a-23d52d6d4409,865,2023-05-09T01:46:08.611556+01:00,barcode08,?,11923,0,0,361,378,?
66d087b2-7e0e-46b5-abc9-7e6a4fd392b2,943,2023-05-09T01:46:18.611556+01:00,barcode08,?,11923,0,0,391,406,?
f07e8690-b3ad-4286-b9d4-20b24f8d1b5c,451,2023-05-09T01:46:11.611556+01:00,barcode08,rabv_ea,11923,11111,11493,342,371,RABV_EA
4178d8a8-42f0-447d-821b-c9cf15558636,478,2023-05-09T01:46:34.611556+01:00,barcode08,rabv_ea,11923,4633,5036,362,387,RABV_EA
826bb4ae-7c2c-48e6-9075-f83e45a5e177,1647,2023-05-09T01:45:54.611556+01:00,barcode08,?,11923,0,0,386,401,?
b838d5db-e4a9-49d7-8d17-e2fdde3a36d5,1206,2023-05-09T01:46:09.611556+01:00,barcode08,?,11923,0,0,369,383,?
f81baaee-991e-4ce4-ab7d-57a01f924d34,658,2023-05-09T01:25:02.611556+01:00,barcode08,rabv_ea,11923,319,686,329,348,RABV_EA
e1509e95-9c2b-49c6-8060-85d511272014,951,2023-05-09T01:45:50.611556+01:00,barcode08,?,11923,0,0,374,391,?
fe5d7b4c-c2db-4a8e-81f6-8ae9a0e02f06,511,2023-05-09T01:45:52.611556+01:00,barcode08,rabv_ea,11923,9851,10263,373,391,RABV_EA
d0fb8f44-c5c7-41d7-b859-2ce1c676ed76,458,2023-05-09T01:46:00.611556+01:00,barcode08,rabv_ea,11923,948,1321,327,365,RABV_EA
207f1212-ce3f-4104-912b-b806532749dd,505,2023-05-09T01:46:21.611556+01:00,barcode08,rabv_ea,11923,10164,10570,351,384,RABV_EA
4d761eb7-92fb-4969-ac7f-ecbe8e0f4f21,876,2023-05-09T01:45:48.611556+01:00,barcode08,?,11923,0,0,350,384,?
e072c0d4-23d3-4156-b9ef-73d09c09eefb,284,2023-05-09T01:45:49.611556+01:00,barcode08,rabv_ea,11923,3062,3242,167,177,RABV_EA
c6878081-7f70-4e79-a6ed-774c45f8c669,750,2023-05-09T01:25:15.611556+01:00,barcode08,?,11923,0,0,335,354,?
4ad723f5-466c-4014-8d4a-545d48953c43,455,2023-05-09T01:46:51.611556+01:00,barcode08,rabv_ea,11923,11113,11471,316,343,RABV_EA
e14012a3-2a89-4fb1-bdd0-26245acf222e,313,2023-05-09T01:46:02.611556+01:00,barcode08,rabv_ea,11923,11272,11486,186,204,RABV_EA
3e37bdbb-064b-43d4-984d-1d9dc0e6e37d,526,2023-05-09T01:25:14.611556+01:00,barcode08,rabv_ea,11923,9851,10263,382,400,RABV_EA
4a372c50-06a1-425d-8648-cccc7f5a80c0,446,2023-05-09T01:25:14.611556+01:00,barcode08,rabv_ea,11923,11114,11494,342,368,RABV_EA
e6c07c0c-b438-4bef-bdc8-32b775e385ee,456,2023-05-09T01:46:08.611556+01:00,barcode08,rabv_ea,11923,319,697,355,374,RABV_EA
1d54bb58-e403-487b-8ddb-acea0b4fe203,448,2023-05-09T01:46:07.611556+01:00,barcode08,rabv_ea,11923,70,459,357,379,RABV_EA
b32685a7-a71f-4cb5-b63e-6ae4b39efbbb,902,2023-05-09T01:46:09.611556+01:00,barcode08,?,11923,0,0,377,395,?
57335103-b907-4f80-8b60-768a599dcb0c,508,2023-05-09T01:46:19.611556+01:00,barcode08,rabv_ea,11923,10164,10576,375,402,RABV_EA
258b216a-221d-4e1a-af16-a563a37ac1ba,496,2023-05-09T01:46:48.611556+01:00,barcode08,rabv_ea,11923,10164,10572,379,402,RABV_EA
ec2b8bc5-ee5e-4024-980d-4c85dba83ff1,434,2023-05-09T01:45:52.611556+01:00,barcode08,rabv_ea,11923,319,694,345,360,RABV_EA
74911b99-938a-4837-9b53-13e873816062,353,2023-05-09T01:45:59.611556+01:00,barcode08,rabv_ea,11923,11209,11487,240,260,RABV_EA
9ce0012a-88c1-46a9-ad4b-4e876119a34e,470,2023-05-09T01:45:58.611556+01:00,barcode08,rabv_ea,11923,2733,3136,377,394,RABV_EA
c45ae510-e235-4670-a20b-8a3e9b69f928,845,2023-05-09T01:46:02.611556+01:00,barcode08,?,11923,0,0,353,366,?
0a871dc5-dee5-40e1-a52b-6945edf737cc,518,2023-05-09T01:45:47.611556+01:00,barcode08,rabv_ea,11923,10164,10570,349,387,RABV_EA
ec79a7c6-e022-4fd1-b692-7e6326750351,1292,2023-05-09T01:46:52.611556+01:00,barcode08,?,11923,0,0,366,384,?
8f16f0d3-9f93-47ab-a96a-60ecb935fa67,763,2023-05-09T01:46:54.611556+01:00,barcode08,rabv_ea,11923,5196,5608,358,391,RABV_EA
7b415c51-ea2b-473c-8ab3-67fd8dbf11b3,451,2023-05-09T01:46:28.611556+01:00,barcode08,rabv_ea,11923,319,695,350,368,RABV_EA
775aca0e-d73b-4a0c-9101-0e4562929f15,477,2023-05-09T01:46:30.611556+01:00,barcode08,rabv_ea,11923,2733,3132,375,394,RABV_EA
e25802b7-36a8-4a3b-91c0-bd648bc5eb87,507,2023-05-09T01:47:08.611556+01:00,barcode08,rabv_ea,11923,9851,10259,391,404,RABV_EA
41878a0e-4ad1-4527-ae69-8bf523c3bb62,624,2023-05-09T01:24:59.611556+01:00,barcode08,rabv_ea,11923,11390,11780,367,383,RABV_EA
e904505c-1ff6-45cc-bded-461d932837f6,1282,2023-05-09T01:25:03.611556+01:00,barcode08,?,11923,0,0,392,405,?
aa9a34ba-3352-44c2-b365-f6fe89e86f46,526,2023-05-09T01:25:04.611556+01:00,barcode08,rabv_ea,11923,6133,6519,358,374,RABV_EA
4bf7920e-a2a4-48d6-9566-d43bae6b6bca,516,2023-05-09T01:25:04.611556+01:00,barcode08,rabv_ea,11923,319,704,356,377,RABV_EA
a86a351f-9678-43a8-a18c-b9acd9a194f6,901,2023-05-09T01:25:04.611556+01:00,barcode08,?,11923,0,0,392,411,?
1a6040f8-bef5-463a-ba74-26efd43efd9a,554,2023-05-09T01:25:02.611556+01:00,barcode08,rabv_ea,11923,10164,10576,368,401,RABV_EA
a345b914-8447-4cf9-908d-88b17a1c81cd,855,2023-05-09T01:46:17.611556+01:00,barcode08,?,11923,0,0,376,405,?
941a98a6-ac1a-42ab-8513-6538945d9047,475,2023-05-09T01:25:11.611556+01:00,barcode08,rabv_ea,11923,10171,10543,330,359,RABV_EA
4b8533c7-53b2-4d0d-b94c-1d122e1904db,515,2023-05-09T01:25:13.611556+01:00,barcode08,rabv_ea,11923,9547,9926,350,371,RABV_EA
43047222-0384-449a-8edf-c41b3f7d024c,514,2023-05-09T01:46:51.611556+01:00,barcode08,rabv_ea,11923,9851,10263,357,386,RABV_EA
ae1ebb43-e5d2-4f52-a51d-d5df6be4b9d0,471,2023-05-09T01:46:28.611556+01:00,barcode08,rabv_ea,11923,3398,3791,369,387,RABV_EA
f16a022c-2072-45cc-88e6-1ef7a22cf8e9,506,2023-05-09T01:25:12.611556+01:00,barcode08,rabv_ea,11923,2442,2840,366,383,RABV_EA
4148e4cd-a29d-416b-be3b-23ac7a08329f,943,2023-05-09T01:46:48.611556+01:00,barcode08,rabv_ea,11923,4631,5608,710,788,RABV_EA
95f64848-14d1-4f6a-a6ec-c1aade0c1abb,941,2023-05-09T01:45:57.611556+01:00,barcode08,?,11923,0,0,378,398,?
5853ab9e-067b-438d-abea-cd9d5f81c1cb,459,2023-05-09T01:46:58.611556+01:00,barcode08,rabv_ea,11923,6424,6819,373,384,RABV_EA
9f8015ca-556e-4db2-9784-f9a06646aa48,472,2023-05-09T01:25:18.611556+01:00,barcode08,rabv_ea,11923,616,1016,376,390,RABV_EA
5bfc8db3-eda2-4aa2-9408-850749f321bf,306,2023-05-09T01:47:05.611556+01:00,barcode08,rabv_ea,11923,2643,2830,170,180,RABV_EA
171b8c5c-05d2-4d8a-8b78-145d946f2aa6,480,2023-05-09T01:45:58.611556+01:00,barcode08,rabv_ea,11923,6424,6813,369,382,RABV_EA
9edb0d15-871f-4e46-9c8b-9821d27e3548,523,2023-05-09T01:46:55.611556+01:00,barcode08,rabv_ea,11923,1864,2264,377,393,RABV_EA
9935107a-0362-433f-b05e-7669e405a9be,461,2023-05-09T01:25:09.611556+01:00,barcode08,rabv_ea,11923,9851,10247,364,380,RABV_EA
702b8862-2977-4a97-8697-8530c2fa6425,454,2023-05-09T01:47:03.611556+01:00,barcode08,rabv_ea,11923,8939,9325,359,374,RABV_EA
6015ea42-196a-4c22-b00c-d263ab5e4a44,341,2023-05-09T01:46:20.611556+01:00,barcode08,rabv_ea,11923,3064,3320,227,249,RABV_EA
de7db9ab-49cb-4b33-9e0f-15c19a919af8,518,2023-05-09T01:25:05.611556+01:00,barcode08,rabv_ea,11923,9851,10263,367,397,RABV_EA
5afd5bdd-2d06-4c0b-a6c2-d301bff84987,893,2023-05-09T01:47:03.611556+01:00,barcode08,?,11923,0,0,382,392,?
6e08fbdf-a327-4358-87c5-a8b35acbd74a,795,2023-05-09T01:46:53.611556+01:00,barcode08,?,11923,0,0,353,392,?
86c265d4-c94d-4e58-b1a6-15396e7a48cd,472,2023-05-09T01:46:19.611556+01:00,barcode08,rabv_ea,11923,4668,5051,346,373,RABV_EA
800457cf-034d-47f8-9e3e-b02f97d9d829,521,2023-05-09T01:46:18.611556+01:00,barcode08,rabv_ea,11923,11096,11487,361,382,RABV_EA
360774c4-f53f-4ae9-8252-38a91d50202e,515,2023-05-09T01:46:21.611556+01:00,barcode08,rabv_ea,11923,9851,10263,363,383,RABV_EA
fdc1d15f-24bc-4a72-8aa7-ead5b81570db,518,2023-05-09T01:46:59.611556+01:00,barcode08,rabv_ea,11923,6438,6828,336,363,RABV_EA
b4f27950-3f7d-466f-8d80-e129fa1e84da,443,2023-05-09T01:47:03.611556+01:00,barcode08,rabv_ea,11923,71,423,313,326,RABV_EA
558c66a6-27d6-437c-bffa-89eac24ac27e,517,2023-05-09T01:47:03.611556+01:00,barcode08,rabv_ea,11923,10164,10576,359,392,RABV_EA
edba4dc9-9b43-464a-a3dd-ac1f09ad4578,394,2023-05-09T01:46:29.611556+01:00,barcode08,rabv_ea,11923,3070,3311,224,235,RABV_EA
2c803d58-4992-436b-9c60-63478a8610f3,478,2023-05-09T01:47:04.611556+01:00,barcode08,rabv_ea,11923,3383,3774,373,389,RABV_EA
fd557c3a-8551-4eff-9c9f-34b13b3ed4a1,535,2023-05-09T01:46:25.611556+01:00,barcode08,rabv_ea,11923,10164,10576,368,394,RABV_EA
e507a68f-40e9-489a-8b85-499baa8be98c,2120,2023-05-09T01:46:37.611556+01:00,barcode08,?,11923,0,0,384,401,?
6405ec11-aebb-4b99-882b-f123c60bebe2,481,2023-05-09T01:47:24.611556+01:00,barcode08,rabv_ea,11923,10164,10564,372,394,RABV_EA
bbf98d19-e9e2-424f-936e-27e027f7e3af,459,2023-05-09T01:46:19.611556+01:00,barcode08,rabv_ea,11923,11392,11780,365,381,RABV_EA
0dfb2d45-dac5-4866-98da-f8ba016c8314,904,2023-05-09T01:46:12.611556+01:00,barcode08,?,11923,0,0,360,387,?
11f40374-478f-4957-ba66-bf67915c0f6d,355,2023-05-09T01:46:25.611556+01:00,barcode08,rabv_ea,11923,5023,5284,234,255,RABV_EA
448b84ef-33f7-4e59-bc53-646d08bf696e,465,2023-05-09T01:46:14.611556+01:00,barcode08,rabv_ea,11923,11111,11494,338,363,RABV_EA
3d69dd49-8858-44a7-a5a4-69bbfae38e6e,452,2023-05-09T01:46:25.611556+01:00,barcode08,rabv_ea,11923,1879,2264,349,374,RABV_EA
afac120c-408c-4177-a4fc-c01bd7eb5527,457,2023-05-09T01:46:25.611556+01:00,barcode08,rabv_ea,11923,71,412,310,330,RABV_EA
eaf18406-23b0-4c8e-ba11-f6bf974ff306,466,2023-05-09T01:46:39.611556+01:00,barcode08,rabv_ea,11923,3418,3790,334,359,RABV_EA
e683296f-c9d1-4b63-98f1-14bd41862259,538,2023-05-09T01:46:39.611556+01:00,barcode08,rabv_ea,11923,10164,10576,360,391,RABV_EA
b2fb372f-6417-4945-a426-79b799be4174,473,2023-05-09T01:46:39.611556+01:00,barcode08,rabv_ea,11923,3070,3458,361,377,RABV_EA
c85eb072-84b1-44bc-b416-03baa3bb3ac0,1373,2023-05-09T01:47:21.611556+01:00,barcode08,?,11923,0,0,374,402,?
a1610991-949b-49e5-804c-600fdc9484cd,869,2023-05-09T01:46:06.611556+01:00,barcode08,?,11923,0,0,382,392,?
26ceae49-b888-4aa2-910a-25966192825f,535,2023-05-09T01:46:15.611556+01:00,barcode08,rabv_ea,11923,10170,10576,362,396,RABV_EA
22327775-3118-4059-aeed-b908ffa1f5ed,1165,2023-05-09T01:46:03.611556+01:00,barcode08,?,11923,0,0,340,368,?
7aae193a-04a1-43be-ae81-6ec146a298df,396,2023-05-09T01:46:23.611556+01:00,barcode08,rabv_ea,11923,1955,2264,284,301,RABV_EA
698ef8f1-8b7f-4b60-8127-28362ecde27d,861,2023-05-09T01:47:29.611556+01:00,barcode08,?,11923,0,0,365,391,?
33216bb8-ac00-4059-922b-9223464c761d,926,2023-05-09T01:46:05.611556+01:00,barcode08,?,11923,0,0,373,390,?
55d1d880-b533-4fef-a126-de2203ea200e,482,2023-05-09T01:46:40.611556+01:00,barcode08,rabv_ea,11923,4626,5038,376,402,RABV_EA
a07fd4e5-29b6-4933-8471-d87cc86472f0,467,2023-05-09T01:46:02.611556+01:00,barcode08,rabv_ea,11923,949,1321,347,368,RABV_EA
