read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
75cb3dab-02d2-49a2-b819-dc43f5e0f0d6,421,2023-05-09T05:32:01.611556+01:00,barcode03,rabv_ea,11923,6450,6827,328,347,RABV_EA
1a9307d9-f6d3-40ce-a4bd-7971ce298db0,881,2023-05-09T05:30:49.611556+01:00,barcode03,?,11923,0,0,395,404,?
2559c6c4-3b03-4772-89b1-dbff8051b2e2,457,2023-05-09T05:31:57.611556+01:00,barcode03,rabv_ea,11923,11111,11488,355,369,RABV_EA
e0909420-8a16-4171-a0b1-d3909f8a5236,529,2023-05-09T05:30:47.611556+01:00,barcode03,rabv_ea,11923,3397,3791,358,378,RABV_EA
b95a9037-9f6f-4911-bcda-8027bddf7268,512,2023-05-09T05:30:49.611556+01:00,barcode03,rabv_ea,11923,10166,10576,351,375,RABV_EA
0f65bb69-a2ef-4b83-8d35-9e0225f0157f,792,2023-05-09T05:30:51.611556+01:00,barcode03,?,11923,0,0,313,340,?
324cc5a4-2ce3-40a0-861f-58b42ef91042,833,2023-05-09T05:30:51.611556+01:00,barcode03,?,11923,0,0,364,381,?
217f913e-db83-4f0b-8917-28092195ad06,457,2023-05-09T05:30:48.611556+01:00,barcode03,rabv_ea,11923,11110,11487,364,371,RABV_EA
af95a96d-89af-4623-a68f-929284ddf614,281,2023-05-09T05:30:50.611556+01:00,barcode03,rabv_ea,11923,8591,8694,94,100,RABV_EA
444d00ec-0480-4094-8e78-cb8c7afcdc4a,459,2023-05-09T05:30:52.611556+01:00,barcode03,rabv_ea,11923,5836,6223,354,372,RABV_EA
81f998f1-0803-4d71-a6eb-01db15c1b219,827,2023-05-09T05:30:59.611556+01:00,barcode03,?,11923,0,0,371,386,?
7b4c3b79-7e95-4239-b0f3-46921d2878c8,485,2023-05-09T05:31:02.611556+01:00,barcode03,rabv_ea,11923,10164,10576,344,367,RABV_EA
3e04754b-0a3a-495e-88ba-21fb48e6793e,864,2023-05-09T05:30:47.611556+01:00,barcode03,rabv_ea,11923,5834,6828,707,747,RABV_EA
0745969d-66fe-4069-8101-3c1568543e98,452,2023-05-09T05:30:41.611556+01:00,barcode03,rabv_ea,11923,10172,10562,335,365,RABV_EA
4ba5bf7a-395f-405e-9db4-3c04ba02db74,458,2023-05-09T05:30:31.611556+01:00,barcode03,?,11923,0,0,180,198,?
1a52983a-0c26-4bd8-90f7-70002f60baba,465,2023-05-09T05:30:31.611556+01:00,barcode03,rabv_ea,11923,9549,9940,362,383,RABV_EA
87f3bba6-2c77-4d22-b1b9-fcd56447ceda,550,2023-05-09T05:30:33.611556+01:00,barcode03,rabv_ea,11923,10167,10574,375,399,RABV_EA
d9e9128a-2a7e-44a9-b70c-f94126f76311,532,2023-05-09T05:30:47.611556+01:00,barcode03,rabv_ea,11923,10164,10572,344,375,RABV_EA
78757364-8ce5-41f1-8a17-f033de1a6a6c,530,2023-05-09T05:30:35.611556+01:00,barcode03,rabv_ea,11923,10164,10576,374,401,RABV_EA
f65107ef-fd88-4ca9-a68c-0e4595246613,461,2023-05-09T05:30:38.611556+01:00,barcode03,rabv_ea,11923,9552,9940,338,366,RABV_EA
d48399fc-9f01-40a9-b026-36cca9cea4f1,476,2023-05-09T05:30:38.611556+01:00,barcode03,rabv_ea,11923,10173,10564,352,377,RABV_EA
acc8adc3-4da1-468a-8120-7766532985bb,389,2023-05-09T05:30:33.611556+01:00,barcode03,rabv_ea,11923,11180,11494,295,306,RABV_EA
8d33eba8-0441-45dc-80ac-0e357f0cee7b,539,2023-05-09T05:31:51.611556+01:00,barcode03,rabv_ea,11923,10169,10576,372,391,RABV_EA
91e67cb2-1582-441e-9424-254cb44666c0,498,2023-05-09T05:30:42.611556+01:00,barcode03,rabv_ea,11923,11096,11455,313,331,RABV_EA
0ae72621-2a72-475b-be1b-f6040b9c8531,453,2023-05-09T05:30:37.611556+01:00,barcode03,rabv_ea,11923,9550,9940,366,379,RABV_EA
d7a21615-89c6-42f2-93f5-5eb7946b1161,954,2023-05-09T05:30:34.611556+01:00,barcode03,?,11923,0,0,382,400,?
c644a152-0015-459d-8e11-3900460e44d1,524,2023-05-09T05:30:39.611556+01:00,barcode03,rabv_ea,11923,9851,10263,396,405,RABV_EA
9276c20b-baa4-433c-a897-e171691ecf39,459,2023-05-09T05:30:45.611556+01:00,barcode03,rabv_ea,11923,5836,6223,353,373,RABV_EA
ba5df36a-c7a7-4181-9543-018c72e322f9,330,2023-05-09T05:30:47.611556+01:00,barcode03,rabv_ea,11923,10007,10261,239,251,RABV_EA
5ef0cee4-dd7b-4175-892f-48caa997705b,435,2023-05-09T05:30:42.611556+01:00,barcode03,rabv_ea,11923,939,1320,336,353,RABV_EA
