read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
bcf88aa3-3fce-4222-8804-166390935f43,477,2023-05-08T18:10:57.611556+01:00,barcode02,rabv_ea,11923,9851,10239,376,388,RABV_EA
b798a066-34f2-44ab-bda2-f9359aa2d8eb,422,2023-05-08T18:10:49.611556+01:00,barcode02,*,0,0,0,0,0,*
40c36728-64b1-446d-9646-c7a3221f5de3,860,2023-05-08T18:10:49.611556+01:00,barcode02,?,11923,0,0,365,374,?
d44510e7-8270-4413-b7b8-d0cea741f580,463,2023-05-08T18:10:44.611556+01:00,barcode02,rabv_ea,11923,4910,5264,337,347,RABV_EA
5b547603-09d3-4757-9868-3e12cedd906e,1325,2023-05-08T18:10:42.611556+01:00,barcode02,?,11923,0,0,390,392,?
9a9bb59d-8a8d-4ff3-8fc8-aed1dde729e3,388,2023-05-08T18:10:59.611556+01:00,barcode02,rabv_ea,11923,9109,9327,203,215,RABV_EA
8759202b-41f3-424a-8a2d-9c32a59db331,536,2023-05-08T18:10:51.611556+01:00,barcode02,*,0,0,0,0,0,*
fe404885-3b77-4b3f-a741-ea64030e41f8,448,2023-05-08T18:10:49.611556+01:00,barcode02,rabv_ea,11923,9051,9325,245,265,RABV_EA
d904a1ef-021a-4b1a-8cba-d9514daaf485,371,2023-05-08T18:10:50.611556+01:00,barcode02,rabv_ea,11923,9109,9325,201,214,RABV_EA
42fb9fdc-aae1-4531-abc1-c95d69639d61,457,2023-05-08T18:10:46.611556+01:00,barcode02,rabv_ea,11923,5199,5589,355,372,RABV_EA
bbfa892b-8ba8-4804-aab3-e334589ccaf3,447,2023-05-08T18:10:47.611556+01:00,barcode02,rabv_ea,11923,9098,9325,206,221,RABV_EA
a9b2100c-b917-46eb-aae3-acf7b7eb84b3,452,2023-05-08T18:10:44.611556+01:00,barcode02,rabv_ea,11923,3399,3791,362,378,RABV_EA
3ca4ec04-78f6-4d7f-818e-0661c39db3a7,379,2023-05-08T18:10:44.611556+01:00,barcode02,rabv_ea,11923,9109,9312,185,197,RABV_EA
906db798-5a3e-4900-8fdb-a1747297bd1b,535,2023-05-08T18:10:50.611556+01:00,barcode02,rabv_ea,11923,5198,5608,388,401,RABV_EA
9f9dc978-9234-4239-a632-9fa3fe1a1d69,452,2023-05-08T18:10:44.611556+01:00,barcode02,*,0,0,0,0,0,*
af37bebd-4dda-44fd-93bd-443d10ed5ba6,533,2023-05-08T18:10:45.611556+01:00,barcode02,rabv_ea,11923,4894,5287,372,380,RABV_EA
83017b74-b54a-4d1a-aa2a-de912c6407b5,471,2023-05-08T18:10:41.611556+01:00,barcode02,rabv_ea,11923,3399,3791,378,392,RABV_EA
4e15e9b6-14da-4ea3-88bb-dbd5aa51c7b9,531,2023-05-08T18:10:45.611556+01:00,barcode02,rabv_ea,11923,7705,8081,347,370,RABV_EA
