read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,mapping_len,display_name
d54cec6a-5c50-4b5f-9e59-5de3778bb89f,441,2023-05-08T22:06:47.611556+01:00,barcode05,rabv_ea,11923,7702,8078,338,361,RABV_EA
3a32bbd2-5b8f-45c8-af9b-8152fe594f1c,1348,2023-05-08T22:34:55.611556+01:00,barcode05,?,11923,0,0,371,391,?
c77c035f-07de-4740-aa05-61ac80d650c0,469,2023-05-08T22:34:58.611556+01:00,barcode05,rabv_ea,11923,4626,5037,379,396,RABV_EA
28dbb2ae-1eca-4d64-8431-918640ab6205,462,2023-05-08T22:34:58.611556+01:00,barcode05,rabv_ea,11923,5210,5608,372,383,RABV_EA
10e18085-061f-4477-999d-8e4f86e4059b,454,2023-05-08T22:35:01.611556+01:00,barcode05,rabv_ea,11923,7708,8070,337,353,RABV_EA
7f5cc435-2b2a-43d9-aa4b-2042f9aa140a,834,2023-05-08T22:35:01.611556+01:00,barcode05,?,11923,0,0,367,378,?
578c91c3-d1ad-4ef1-8e8f-c4dc7984ab31,311,2023-05-08T22:34:58.611556+01:00,barcode05,rabv_ea,11923,7346,7467,114,119,RABV_EA
517f6ad8-4d77-4f00-9ebd-934917270819,461,2023-05-08T22:06:58.611556+01:00,barcode05,rabv_ea,11923,10165,10563,374,388,RABV_EA
34f13161-9eb3-4ea0-99c7-80a50580d56b,514,2023-05-08T22:34:41.611556+01:00,barcode05,rabv_ea,11923,7690,8081,371,383,RABV_EA
1542f43e-736c-4f8f-8cd0-2556732e1c64,1271,2023-05-08T22:34:35.611556+01:00,barcode05,?,11923,0,0,380,388,?
8a1c2604-f6ee-459c-8767-0ed89528f419,464,2023-05-08T22:35:02.611556+01:00,barcode05,rabv_ea,11923,1873,2248,369,374,RABV_EA
ef561d64-5c8f-4375-b043-e4898070e980,516,2023-05-08T22:06:56.611556+01:00,barcode05,rabv_ea,11923,10164,10541,353,361,RABV_EA
88243604-dd95-424e-ac5a-bcc5d4561c3f,453,2023-05-08T22:34:59.611556+01:00,barcode05,rabv_ea,11923,5846,6220,350,362,RABV_EA
1e4ea5b9-a0f9-4a38-b4ef-ae115263e479,536,2023-05-08T22:06:56.611556+01:00,barcode05,rabv_ea,11923,9854,10263,378,400,RABV_EA
9aa5e976-b530-4c18-a77f-cf1cbd9bfcd8,471,2023-05-08T22:34:40.611556+01:00,barcode05,rabv_ea,11923,10170,10563,378,387,RABV_EA
00051bc3-adfa-4999-b6d7-ecc9863e0067,478,2023-05-08T22:06:55.611556+01:00,barcode05,rabv_ea,11923,9551,9940,357,376,RABV_EA
a06a0481-fe22-4317-8597-f3aa00ee4146,716,2023-05-08T22:34:41.611556+01:00,barcode05,?,11923,0,0,363,379,?
